"velocity"
"Time Step" "vx etc.."
("TimeStep" "vx(point-04-000625)" "vx(point-04-080000)" "vx(point-14-080000)" "vy(point-04-000625)" "vy(point-04-080000)" "vy(point-14-080000)" "vz(point-04-000625)" "vz(point-04-080000)" "vz(point-14-080000)" "flow-time")
49893 0.2695262 3.008814 3.105975 0.6396511 0.7852014 0.4182116 0.01915326 -0.1799392 -0.3552727 6236.625
49894 0.2703455 3.021474 3.114634 0.643979 0.7955457 0.4094938 0.01786712 -0.1777385 -0.3648756 6236.75
49895 0.271252 3.033103 3.122387 0.6482058 0.8050394 0.4004682 0.01648282 -0.1757689 -0.3672276 6236.875
49896 0.272264 3.043502 3.129095 0.6522949 0.8141944 0.3918924 0.01498507 -0.173476 -0.3668833 6237
49897 0.273384 3.053119 3.134691 0.6562136 0.8211316 0.3852438 0.01336902 -0.1707015 -0.3649593 6237.125
49898 0.2746077 3.062584 3.138525 0.6599374 0.8250448 0.3809826 0.0116335 -0.1673985 -0.3621241 6237.25
49899 0.2759551 3.070879 3.140474 0.6634661 0.8264381 0.3788972 0.009785554 -0.1632207 -0.3584076 6237.375
49900 0.2774468 3.077638 3.140839 0.6668069 0.8239477 0.378625 0.007840985 -0.1579812 -0.3535663 6237.5
49901 0.2791107 3.083225 3.139675 0.6699786 0.8193749 0.3789172 0.005827186 -0.1513292 -0.3473459 6237.625
49902 0.2809648 3.087586 3.137951 0.6729988 0.8129718 0.3788804 0.003774332 -0.1429373 -0.3397204 6237.75
49903 0.2830126 3.090403 3.135756 0.6758782 0.8048272 0.3781121 0.001698475 -0.1327685 -0.3306232 6237.875
49904 0.2852347 3.091959 3.133031 0.6786254 0.7951366 0.376418 -0.0003885562 -0.1210244 -0.3199162 6238
49905 0.2876109 3.092551 3.129973 0.6812491 0.7841706 0.3734185 -0.002470098 -0.1081202 -0.3073953 6238.125
49906 0.2901222 3.092141 3.126965 0.6837637 0.7721036 0.3687733 -0.004530414 -0.09471893 -0.293134 6238.25
49907 0.2927478 3.090596 3.124263 0.6861706 0.7592599 0.3621134 -0.006553969 -0.08029352 -0.2771864 6238.375
49908 0.2954677 3.088412 3.122263 0.6884739 0.7459295 0.3533878 -0.008525793 -0.06604383 -0.2596901 6238.5
49909 0.298267 3.085801 3.12088 0.6906857 0.7322779 0.3427056 -0.01043009 -0.05341334 -0.2405815 6238.625
49910 0.3011342 3.082944 3.120421 0.6928159 0.7186006 0.3299984 -0.01225492 -0.04312327 -0.219961 6238.75
49911 0.3040571 3.07996 3.120887 0.6948656 0.705061 0.3155856 -0.01399921 -0.03595427 -0.197841 6238.875
49912 0.3070184 3.07731 3.122359 0.6968386 0.691309 0.3002229 -0.01565135 -0.0329074 -0.17403 6239
49913 0.3100007 3.075313 3.124443 0.6987427 0.6771709 0.2849721 -0.01724839 -0.0322285 -0.1482132 6239.125
49914 0.3129697 3.073452 3.127883 0.7005876 0.6625834 0.2706966 -0.0187904 -0.03286984 -0.1208268 6239.25
49915 0.3159015 3.072686 3.133133 0.7023841 0.6477894 0.2580969 -0.02019995 -0.03405552 -0.09204158 6239.375
49916 0.3187805 3.073512 3.139949 0.7041523 0.6329709 0.2472311 -0.02142555 -0.03588432 -0.06178402 6239.5
49917 0.3217289 3.075937 3.148317 0.7058995 0.6181999 0.2426452 -0.02242198 -0.03831564 -0.0300579 6239.625
49918 0.3248535 3.079707 3.159951 0.7076167 0.6038673 0.2419845 -0.02298314 -0.04114246 0.003213241 6239.75
49919 0.3281645 3.084217 3.173537 0.7093026 0.5892795 0.2442301 -0.0229692 -0.04457433 0.03813235 6239.875
49920 0.3316269 3.088892 3.186971 0.7109836 0.5764194 0.2501445 -0.02247094 -0.04857059 0.07454782 6240
49921 0.3351754 3.093307 3.195697 0.7126949 0.566232 0.2610213 -0.02165044 -0.05335628 0.1122099 6240.125
49922 0.338705 3.097369 3.202329 0.7144608 0.5584037 0.2777244 -0.02064491 -0.05906127 0.1513179 6240.25
49923 0.3420298 3.10113 3.207201 0.7163306 0.5527331 0.3000361 -0.01972764 -0.0657992 0.1920451 6240.375
49924 0.3450159 3.1044 3.209552 0.7183299 0.5490186 0.3277482 -0.01905962 -0.07371268 0.2350707 6240.5
49925 0.3476179 3.106822 3.208155 0.7204383 0.546922 0.360365 -0.01838193 -0.08283138 0.2815457 6240.625
49926 0.3498334 3.108297 3.200418 0.7226498 0.5459518 0.3971571 -0.01761928 -0.09317835 0.3321184 6240.75
49927 0.351678 3.108541 3.184734 0.7249655 0.5457384 0.4378703 -0.01675615 -0.1047422 0.3873168 6240.875
49928 0.3531682 3.107425 3.157948 0.7273966 0.5460568 0.4809183 -0.0157808 -0.1173865 0.4477754 6241
49929 0.3543218 3.105173 3.118561 0.7299626 0.5467891 0.5251089 -0.01470905 -0.1306908 0.5147187 6241.125
49930 0.3551479 3.101825 3.065456 0.7326596 0.5477736 0.567621 -0.01357438 -0.1443762 0.5867816 6241.25
49931 0.3556545 3.09742 2.998746 0.7354774 0.5487175 0.6090164 -0.01239594 -0.1582551 0.6623583 6241.375
49932 0.3558552 3.09227 2.919836 0.7384205 0.5494551 0.646835 -0.01117995 -0.1720753 0.7414431 6241.5
49933 0.3558013 3.086723 2.829882 0.741488 0.5498801 0.6772264 -0.009935153 -0.1856208 0.8271704 6241.625
49934 0.3555183 3.080843 2.730942 0.7447058 0.5502736 0.6993176 -0.008671624 -0.1986807 0.9118173 6241.75
49935 0.3550135 3.074635 2.6264 0.7481061 0.5517781 0.7127142 -0.007387001 -0.2104776 0.9864836 6241.875
49936 0.3543004 3.068614 2.522259 0.7516977 0.5545428 0.7196897 -0.006051936 -0.2209794 1.048273 6242
49937 0.3533861 3.063143 2.422861 0.7555199 0.5583529 0.7217224 -0.004676185 -0.2287824 1.085483 6242.125
49938 0.3523028 3.05809 2.32659 0.7596062 0.5631436 0.7155939 -0.00326738 -0.2322649 1.112531 6242.25
49939 0.3510806 3.054128 2.237195 0.7639828 0.5688782 0.7028839 -0.001826319 -0.2333667 1.128253 6242.375
49940 0.3497518 3.051902 2.162324 0.7686496 0.5754094 0.6845936 -0.0003779813 -0.2335334 1.125783 6242.5
49941 0.348355 3.051102 2.111474 0.7736126 0.5826122 0.6603991 0.001076527 -0.233264 1.107406 6242.625
49942 0.3469229 3.051308 2.077759 0.7788676 0.5902036 0.6313462 0.002530373 -0.2327999 1.073772 6242.75
49943 0.3452048 3.052199 2.05827 0.7844117 0.5979537 0.5986538 0.003982666 -0.2320507 1.026205 6242.875
49944 0.3432392 3.05424 2.053428 0.7902411 0.6056337 0.5639678 0.00542553 -0.2308889 0.9678544 6243
49945 0.3411186 3.056544 2.062551 0.7963406 0.6129321 0.5291422 0.006827136 -0.2291908 0.9014751 6243.125
49946 0.3388782 3.059066 2.083133 0.8027245 0.6199208 0.4969028 0.00814299 -0.2268028 0.83155 6243.25
49947 0.3365535 3.061294 2.111639 0.8093923 0.6266278 0.4683323 0.009362019 -0.2240551 0.7615061 6243.375
49948 0.3342032 3.063221 2.144813 0.8163511 0.633066 0.4431613 0.01047556 -0.2211584 0.6929684 6243.5
49949 0.3318526 3.064529 2.180535 0.8235983 0.6393948 0.4234253 0.01149644 -0.218505 0.6267999 6243.625
49950 0.3295184 3.065292 2.217199 0.8311335 0.6456683 0.408562 0.01244516 -0.2158888 0.5643669 6243.75
49951 0.3271819 3.065312 2.25304 0.8393131 0.6520898 0.3998623 0.01331053 -0.2134937 0.5068335 6243.875
49952 0.3248364 3.064281 2.287638 0.8482851 0.6589209 0.396544 0.01404766 -0.2117091 0.4543481 6244
49953 0.3224422 3.061877 2.320971 0.8581014 0.6664483 0.3962607 0.01458315 -0.2106656 0.4061793 6244.125
49954 0.3201773 3.05759 2.353154 0.8686811 0.6748761 0.3991469 0.01486408 -0.2105225 0.3621445 6244.25
49955 0.3181822 3.051152 2.384329 0.8798774 0.6844345 0.4049253 0.01496031 -0.2114411 0.3226772 6244.375
49956 0.3165383 3.042261 2.414317 0.8914527 0.6954921 0.4127667 0.01486429 -0.2138907 0.2883324 6244.5
49957 0.3153094 3.030667 2.443827 0.9030306 0.7083096 0.4227967 0.01454761 -0.2180999 0.2597631 6244.625
49958 0.3145438 3.01602 2.473436 0.9146993 0.7231248 0.4346817 0.01394376 -0.2241373 0.2425319 6244.75
49959 0.3142882 2.998238 2.503297 0.9263067 0.7400647 0.4478278 0.01294896 -0.2317767 0.2304473 6244.875
49960 0.3146347 2.97717 2.533526 0.937572 0.7594625 0.4612449 0.01155573 -0.240727 0.2177199 6245
49961 0.3156624 2.952729 2.56414 0.9483043 0.7816663 0.4744009 0.009773891 -0.2507793 0.2070431 6245.125
49962 0.317463 2.925058 2.595382 0.9583406 0.8068935 0.4850939 0.007634854 -0.2614942 0.1993472 6245.25
49963 0.3202592 2.894624 2.627185 0.9675558 0.8354776 0.492872 0.005122935 -0.2723978 0.1958817 6245.375
49964 0.3242587 2.861721 2.658486 0.9758561 0.867153 0.4983857 0.002205514 -0.2830739 0.1976097 6245.5
49965 0.3292097 2.827001 2.688246 0.9831897 0.9013798 0.5022929 -0.001071809 -0.293117 0.2025461 6245.625
49966 0.3349096 2.791203 2.715726 0.9895691 0.9372956 0.5049459 -0.004584192 -0.3020375 0.2077112 6245.75
49967 0.3412203 2.748929 2.739718 0.9951487 0.9733975 0.5065007 -0.008254966 -0.3102205 0.2114608 6245.875
49968 0.3480407 2.706033 2.759269 1.000048 1.007993 0.5068542 -0.01205792 -0.3160402 0.2134714 6246
49969 0.3553291 2.668094 2.772955 1.004178 1.039835 0.5074237 -0.01598047 -0.3189796 0.2144024 6246.125
49970 0.3630852 2.638342 2.782066 1.007165 1.068717 0.50687 -0.02000148 -0.3184889 0.2131536 6246.25
49971 0.371351 2.617152 2.787274 1.009141 1.094616 0.5054504 -0.02399707 -0.31536 0.2090841 6246.375
49972 0.3801524 2.602713 2.789515 1.010485 1.117844 0.5026048 -0.02787703 -0.3108909 0.2014649 6246.5
49973 0.3894412 2.594327 2.790035 1.011372 1.138955 0.4986112 -0.03154605 -0.3058051 0.1901739 6246.625
49974 0.3993117 2.591947 2.789582 1.011624 1.156613 0.4941802 -0.03517143 -0.3005922 0.1748408 6246.75
49975 0.4097258 2.595368 2.78907 1.010915 1.170102 0.4882637 -0.03884555 -0.2954389 0.1553644 6246.875
49976 0.4203541 2.603519 2.788734 1.00924 1.179162 0.4808524 -0.04225321 -0.290772 0.1319139 6247
49977 0.4309696 2.615271 2.789496 1.007022 1.184281 0.4725949 -0.0453892 -0.2868848 0.1049112 6247.125
49978 0.4414513 2.63042 2.791806 1.004366 1.186038 0.4627839 -0.048269 -0.2840249 0.07465336 6247.25
49979 0.45172 2.6487 2.795894 1.001278 1.184146 0.4527026 -0.05086793 -0.2822607 0.04231476 6247.375
49980 0.4617391 2.669652 2.802656 0.9977299 1.179239 0.4435011 -0.05314661 -0.28112 0.008635458 6247.5
49981 0.4715302 2.693368 2.811974 0.9936636 1.17149 0.4364958 -0.05493101 -0.2804206 -0.02577076 6247.625
49982 0.4810691 2.718978 2.823957 0.9890917 1.162503 0.4325899 -0.05617907 -0.2802098 -0.06054262 6247.75
49983 0.4901468 2.745818 2.838971 0.9839975 1.153335 0.4308057 -0.05666049 -0.2800225 -0.09474849 6247.875
49984 0.4987652 2.773967 2.857009 0.9782295 1.144837 0.4303824 -0.05654138 -0.2793602 -0.1278866 6248
49985 0.5069577 2.801485 2.877751 0.9717186 1.137621 0.4308059 -0.05614362 -0.278491 -0.1595028 6248.125
49986 0.5143806 2.827722 2.900406 0.9644082 1.131819 0.4323105 -0.05545284 -0.2772724 -0.1889748 6248.25
49987 0.5210689 2.851955 2.924685 0.9563023 1.127522 0.4353928 -0.05451902 -0.2747918 -0.2159947 6248.375
49988 0.5272678 2.872886 2.950356 0.9473491 1.125371 0.4381235 -0.05344523 -0.2703149 -0.2401223 6248.5
49989 0.5327801 2.889998 2.977039 0.9375289 1.126194 0.4396198 -0.05238726 -0.2627313 -0.2614213 6248.625
49990 0.5375692 2.90637 3.00367 0.9268824 1.131217 0.4402783 -0.05154511 -0.2516901 -0.2798146 6248.75
49991 0.5416914 2.915247 3.029124 0.9155552 1.141045 0.4398919 -0.05110377 -0.2357836 -0.2954431 6248.875
49992 0.5450802 2.913811 3.052645 0.9036213 1.156546 0.4376598 -0.05105447 -0.2147931 -0.3087805 6249
49993 0.5477139 2.902135 3.073223 0.8911213 1.178513 0.4337622 -0.05147182 -0.1879738 -0.3194183 6249.125
49994 0.549653 2.879688 3.090038 0.8781148 1.206729 0.4281703 -0.05270129 -0.1549206 -0.3285134 6249.25
49995 0.5506559 2.848203 3.102786 0.8646563 1.240838 0.4227495 -0.05485303 -0.1154629 -0.3368152 6249.375
49996 0.5505276 2.807749 3.111073 0.8508157 1.280851 0.4180357 -0.05761518 -0.06886224 -0.3423068 6249.5
49997 0.5494899 2.75758 3.115858 0.8366618 1.326294 0.4145582 -0.0609228 -0.01526676 -0.3445427 6249.625
49998 0.5478581 2.696892 3.117693 0.8221502 1.375547 0.4121059 -0.06493416 0.04601245 -0.3446567 6249.75
49999 0.5460387 2.626908 3.117268 0.8073261 1.42686 0.4106532 -0.06970461 0.1145963 -0.3429311 6249.875
50000 0.544194 2.551224 3.116102 0.7922503 1.488604 0.4105615 -0.07520035 0.1907111 -0.3389503 6250
50001 0.5423666 2.473913 3.114969 0.7770347 1.546487 0.4119217 -0.08115762 0.2735481 -0.3322068 6250.125
50002 0.5405578 2.397751 3.114033 0.7618008 1.591947 0.4146217 -0.08737501 0.3604482 -0.3227613 6250.25
50003 0.5387454 2.317066 3.113304 0.7465457 1.615261 0.418577 -0.09364693 0.4480929 -0.310875 6250.375
50004 0.5369417 2.246271 3.112861 0.7312779 1.624246 0.4236645 -0.09977913 0.5355135 -0.296555 6250.5
50005 0.5351483 2.197727 3.112221 0.7161026 1.624031 0.4294202 -0.1056357 0.6161988 -0.2804031 6250.625
50006 0.5333049 2.180271 3.111108 0.7011074 1.60951 0.4354296 -0.1111708 0.6745848 -0.2629813 6250.75
50007 0.5312226 2.184229 3.109777 0.6862427 1.585986 0.4413044 -0.1159414 0.6965902 -0.2445454 6250.875
50008 0.5288166 2.198526 3.108475 0.6717229 1.559144 0.4478171 -0.1204278 0.7007961 -0.2257003 6251
50009 0.5261985 2.223146 3.106644 0.657875 1.532291 0.4531231 -0.124372 0.6959414 -0.2066776 6251.125
50010 0.5235266 2.255797 3.103927 0.6447496 1.508203 0.4560447 -0.1275476 0.6835659 -0.1879484 6251.25
50011 0.5208932 2.294181 3.100136 0.6323071 1.487984 0.4567375 -0.1300131 0.6623676 -0.1679083 6251.375
50012 0.5183615 2.335328 3.095342 0.6205087 1.471045 0.4544878 -0.1317439 0.6330304 -0.1497878 6251.5
50013 0.5159345 2.376626 3.089916 0.6092859 1.458792 0.4502298 -0.1321379 0.5957221 -0.1356849 6251.625
50014 0.5136272 2.417436 3.084642 0.5985774 1.451111 0.4451035 -0.1306725 0.5523968 -0.1282972 6251.75
50015 0.5115002 2.456561 3.079855 0.5884845 1.445257 0.439227 -0.1285063 0.5072156 -0.1229338 6251.875
50016 0.5095843 2.491861 3.076093 0.5790355 1.442638 0.4321876 -0.1259866 0.4639105 -0.1199921 6252
50017 0.5078607 2.519985 3.073852 0.570214 1.443989 0.4246354 -0.1232457 0.4252522 -0.120278 6252.125
50018 0.5062928 2.541829 3.073698 0.5619926 1.449096 0.416603 -0.1203709 0.3913404 -0.1222426 6252.25
50019 0.5048878 2.5585 3.075593 0.554297 1.457183 0.4082113 -0.1173878 0.362088 -0.1258976 6252.375
50020 0.5036862 2.570418 3.078833 0.5470666 1.466939 0.3994934 -0.1142659 0.3382155 -0.1311966 6252.5
50021 0.5025714 2.576613 3.083329 0.5402796 1.474203 0.3908447 -0.111019 0.3195299 -0.1377338 6252.625
50022 0.5015066 2.577681 3.08874 0.5339137 1.477899 0.3827315 -0.1076745 0.3048719 -0.1452584 6252.75
50023 0.5005515 2.575292 3.094918 0.5279475 1.477239 0.3754318 -0.104142 0.2924203 -0.1531538 6252.875
50024 0.4996895 2.571189 3.101516 0.5223342 1.472168 0.3690989 -0.1004055 0.2800406 -0.1610135 6253
50025 0.4989513 2.566345 3.108068 0.5170355 1.463139 0.3637512 -0.09659712 0.2659516 -0.168688 6253.125
50026 0.4983796 2.56384 3.114421 0.5121155 1.451071 0.3596122 -0.09287552 0.248785 -0.1762695 6253.25
50027 0.497977 2.566851 3.118832 0.5075455 1.436321 0.3568084 -0.08931915 0.2268352 -0.1838116 6253.375
50028 0.497736 2.574227 3.120146 0.5032241 1.420228 0.3552144 -0.08599503 0.1990229 -0.1911799 6253.5
50029 0.4976271 2.585223 3.119762 0.4991066 1.404251 0.3547939 -0.08292642 0.1642285 -0.198148 6253.625
50030 0.4976295 2.600658 3.118045 0.4951766 1.389531 0.3564846 -0.08005844 0.1220477 -0.2046178 6253.75
50031 0.4977569 2.620111 3.114507 0.491413 1.376637 0.3593564 -0.07744233 0.07330724 -0.2106789 6253.875
50032 0.498006 2.642624 3.108755 0.4877573 1.366102 0.3633158 -0.07512148 0.01863105 -0.2162968 6254
50033 0.498327 2.666982 3.100974 0.4841411 1.358361 0.36857 -0.0730752 -0.04071038 -0.2214306 6254.125
50034 0.4986514 2.692501 3.091308 0.4805655 1.35381 0.3753031 -0.07125176 -0.1021795 -0.2261612 6254.25
50035 0.498996 2.718505 3.079862 0.4770838 1.352409 0.383535 -0.06961764 -0.1635139 -0.2306066 6254.375
50036 0.4994035 2.745403 3.066875 0.4737999 1.353689 0.3934176 -0.06816536 -0.2216958 -0.2349218 6254.5
50037 0.499889 2.770997 3.052615 0.4707663 1.357038 0.4051741 -0.06699529 -0.2751234 -0.2391781 6254.625
50038 0.5004536 2.79321 3.037364 0.4679842 1.361434 0.4188674 -0.06612247 -0.3239312 -0.2434144 6254.75
50039 0.5011039 2.811571 3.021048 0.4654313 1.366427 0.4346252 -0.0655329 -0.3674248 -0.2476141 6254.875
50040 0.5018334 2.826539 3.003792 0.4630397 1.371001 0.4524863 -0.06524697 -0.4036196 -0.2517655 6255
50041 0.5026093 2.838229 2.985765 0.4607883 1.373525 0.4723444 -0.06523741 -0.4324448 -0.2559565 6255.125
50042 0.5034095 2.847595 2.966933 0.4586633 1.373164 0.4940734 -0.06538929 -0.454374 -0.2602623 6255.25
50043 0.504219 2.855336 2.947203 0.4566513 1.370819 0.5175484 -0.06560577 -0.4696015 -0.2646595 6255.375
50044 0.5050572 2.861012 2.926577 0.4547387 1.367933 0.5427979 -0.06583714 -0.4783628 -0.2692457 6255.5
50045 0.505941 2.865701 2.904996 0.4529205 1.364968 0.56984 -0.06605051 -0.4809414 -0.2745152 6255.625
50046 0.5068688 2.869861 2.882515 0.4511857 1.361468 0.5986246 -0.06623447 -0.4786422 -0.2797816 6255.75
50047 0.5078374 2.873756 2.858795 0.449629 1.356904 0.6290655 -0.0663712 -0.4733904 -0.2835987 6255.875
50048 0.5088366 2.877937 2.833933 0.4482872 1.351537 0.6610717 -0.06637742 -0.4665455 -0.2849569 6256
50049 0.5098705 2.882769 2.808052 0.4471037 1.346062 0.6944736 -0.06621676 -0.4592356 -0.284599 6256.125
50050 0.5109465 2.888217 2.780835 0.4460282 1.340994 0.7292033 -0.06594751 -0.4521105 -0.2821345 6256.25
50051 0.5120758 2.893893 2.752329 0.4450482 1.336709 0.7649287 -0.06562513 -0.4461893 -0.277392 6256.375
50052 0.5132645 2.899359 2.722649 0.4441658 1.333211 0.8010336 -0.06528527 -0.4421182 -0.2705354 6256.5
50053 0.5145065 2.905196 2.692363 0.4433792 1.332849 0.8372387 -0.06495017 -0.4404725 -0.2619778 6256.625
50054 0.5158028 2.91235 2.661369 0.442689 1.334866 0.8729479 -0.06462855 -0.4411033 -0.2517396 6256.75
50055 0.5171418 2.919752 2.629896 0.4421026 1.338675 0.9077582 -0.06433775 -0.443659 -0.2396704 6256.875
50056 0.5185118 2.925615 2.598197 0.4416305 1.34499 0.9410964 -0.06409722 -0.4475363 -0.2253114 6257
50057 0.5198978 2.929193 2.567283 0.4412923 1.353796 0.9721019 -0.06389413 -0.4515847 -0.2090555 6257.125
50058 0.5212927 2.929809 2.537523 0.4411208 1.364738 1.000623 -0.06371311 -0.4546342 -0.1907897 6257.25
50059 0.5226885 2.927449 2.510207 0.4411369 1.377551 1.02578 -0.06354418 -0.4556852 -0.170981 6257.375
50060 0.5240823 2.921125 2.48564 0.4413427 1.392475 1.045222 -0.06337906 -0.453954 -0.1498185 6257.5
50061 0.5254765 2.910738 2.464724 0.4417388 1.408951 1.058464 -0.06320328 -0.4506355 -0.1277892 6257.625
50062 0.5268649 2.898139 2.446451 0.4423087 1.426659 1.064122 -0.06301976 -0.4442687 -0.1051351 6257.75
50063 0.5282561 2.882896 2.430331 0.4430376 1.444356 1.06599 -0.06285416 -0.4343682 -0.08262711 6257.875
50064 0.5296412 2.863807 2.41633 0.4439107 1.46126 1.062874 -0.0627025 -0.4212194 -0.06090293 6258
50065 0.5310063 2.841011 2.404141 0.4449198 1.477145 1.056212 -0.06255592 -0.4049895 -0.04033208 6258.125
50066 0.5323413 2.814544 2.393141 0.4460546 1.491672 1.046479 -0.06241023 -0.3862514 -0.02090626 6258.25
50067 0.533644 2.784607 2.38292 0.4473302 1.504561 1.034409 -0.06227062 -0.3657457 -0.003398463 6258.375
50068 0.5349226 2.75154 2.373254 0.4489542 1.514361 1.021529 -0.0621441 -0.3437524 0.009479332 6258.5
50069 0.5361756 2.715771 2.36446 0.4509232 1.521762 1.009141 -0.06203244 -0.3201462 0.01605788 6258.625
50070 0.5374001 2.678021 2.356269 0.4531462 1.528067 1.000844 -0.06193175 -0.2951392 0.01640969 6258.75
50071 0.538594 2.639227 2.348118 0.4555293 1.53276 0.9965074 -0.06183774 -0.2685642 0.01350919 6258.875
50072 0.5397523 2.600136 2.340117 0.4579915 1.535652 0.9943953 -0.06175685 -0.2405823 0.007706184 6259
50073 0.5408821 2.561359 2.332601 0.460481 1.537267 0.9934264 -0.06169514 -0.2083712 -0.000657826 6259.125
50074 0.5419837 2.523568 2.326924 0.4629468 1.53718 0.9933457 -0.0616649 -0.1751856 -0.01136958 6259.25
50075 0.5430512 2.487357 2.32236 0.465359 1.535012 0.9940086 -0.06168246 -0.1426467 -0.02412554 6259.375
50076 0.5440795 2.452935 2.319099 0.4676909 1.530692 0.9956017 -0.06176914 -0.1123298 -0.03842756 6259.5
50077 0.5450685 2.420274 2.317055 0.4699179 1.524557 0.9983728 -0.06192738 -0.08539826 -0.05332029 6259.625
50078 0.5460098 2.388471 2.315963 0.4720339 1.517068 1.002546 -0.06215448 -0.06292222 -0.06801472 6259.75
50079 0.546891 2.358987 2.316233 0.474032 1.508679 1.008268 -0.06246316 -0.04521462 -0.08210388 6259.875
50080 0.547713 2.33189 2.31771 0.475903 1.500066 1.015394 -0.06286767 -0.03072492 -0.09509391 6260
50081 0.5484686 2.307115 2.320186 0.4776474 1.491555 1.023495 -0.06338125 -0.01856765 -0.1066893 6260.125
50082 0.5491537 2.284092 2.32375 0.4792568 1.483462 1.032522 -0.06399197 -0.008441987 -0.1181143 6260.25
50083 0.5497674 2.261725 2.328328 0.4807341 1.475801 1.042063 -0.06469442 2.449767e-05 -0.1267155 6260.375
50084 0.5503854 2.24036 2.333901 0.4820832 1.468252 1.051676 -0.06549076 0.007379901 -0.1317607 6260.5
50085 0.5509753 2.220901 2.340631 0.483304 1.460676 1.061269 -0.06638284 0.01413885 -0.1340183 6260.625
50086 0.5514507 2.20388 2.348418 0.4843982 1.45302 1.070722 -0.06737954 0.02071896 -0.1328316 6260.75
50087 0.55178 2.19074 2.357134 0.4853708 1.445027 1.079725 -0.06847813 0.02718978 -0.1297453 6260.875
50088 0.5519521 2.182583 2.366814 0.4862283 1.436283 1.088295 -0.06966785 0.03275245 -0.1247465 6261
50089 0.5519648 2.178918 2.377571 0.4869619 1.426763 1.096122 -0.07091177 0.03771573 -0.1179065 6261.125
50090 0.5518289 2.17814 2.389716 0.4874442 1.413719 1.103445 -0.07218935 0.04225742 -0.1094106 6261.25
50091 0.5516072 2.179056 2.402907 0.4876308 1.399715 1.110336 -0.0735884 0.04667661 -0.09942273 6261.375
50092 0.5513085 2.181089 2.417189 0.487516 1.386483 1.116651 -0.07516468 0.05115274 -0.08801209 6261.5
50093 0.5508789 2.183279 2.432414 0.4870732 1.374723 1.122358 -0.07679486 0.05563821 -0.07510923 6261.625
50094 0.5502841 2.185104 2.44821 0.486324 1.36497 1.12765 -0.0784061 0.06040202 -0.06072052 6261.75
50095 0.549512 2.187062 2.46441 0.4853108 1.357849 1.132184 -0.07997438 0.06512932 -0.04495829 6261.875
50096 0.5485451 2.189491 2.480553 0.4840691 1.354591 1.135817 -0.08147492 0.06959424 -0.02771685 6262
50097 0.5473127 2.192586 2.496049 0.4825912 1.352637 1.13851 -0.08281662 0.07343496 -0.008878022 6262.125
