Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
109	1.380610e+05	1.362511e+02	6.158822e+00	-3.008393e-02	2.625588e-03	1.171307e+00	6.282553e-01	6.163703e-01	2.265481e-02	-2.777205e-01	1.877370e-03
110	5.938595e+03	1.387499e+02	6.361580e+00	-2.295898e-02	-5.585957e-02	1.180557e+00	6.305930e-01	6.035264e-01	7.753541e-02	-2.564025e-01	-2.987211e-03
111	1.380609e+05	1.387506e+02	6.223628e+00	-3.005035e-02	2.334685e-03	1.162892e+00	6.283965e-01	6.142033e-01	2.593573e-02	-2.760570e-01	1.866212e-03
112	5.938596e+03	1.412499e+02	6.427919e+00	-2.692329e-02	-5.223030e-02	1.169752e+00	6.295314e-01	6.014021e-01	8.213904e-02	-2.563366e-01	-4.364076e-03
113	1.380608e+05	1.412516e+02	6.288284e+00	-3.036939e-02	2.296426e-03	1.154548e+00	6.278937e-01	6.116206e-01	3.024917e-02	-2.745851e-01	1.544453e-03
114	5.938596e+03	1.437499e+02	6.493169e+00	-3.111426e-02	-4.962816e-02	1.158039e+00	6.306946e-01	5.997480e-01	8.382005e-02	-2.573652e-01	-5.114340e-03
115	1.380608e+05	1.437505e+02	6.352550e+00	-3.043990e-02	2.072989e-03	1.145999e+00	6.265875e-01	6.084304e-01	3.226939e-02	-2.728384e-01	1.116552e-03
116	5.938595e+03	1.462498e+02	6.561490e+00	-3.409317e-02	-4.651384e-02	1.145135e+00	6.331790e-01	5.983806e-01	8.237704e-02	-2.578576e-01	-5.825126e-03
117	1.380609e+05	1.462519e+02	6.417236e+00	-2.995682e-02	2.050181e-03	1.138067e+00	6.245283e-01	6.048914e-01	3.147222e-02	-2.708359e-01	8.341730e-04
118	5.938595e+03	1.487499e+02	6.633557e+00	-3.311512e-02	-4.345327e-02	1.132610e+00	6.326184e-01	5.967191e-01	8.074316e-02	-2.573301e-01	-5.117827e-03
119	1.380609e+05	1.487505e+02	6.481789e+00	-2.983199e-02	1.809978e-03	1.130047e+00	6.215687e-01	6.018379e-01	3.113379e-02	-2.686057e-01	4.597070e-04
