"velocity"
"Time Step" "vx etc.."
("TimeStep" "vx(point-04-000625)" "vx(point-04-040000)" "vx(point-14-040000)" "vy(point-04-000625)" "vy(point-04-040000)" "vy(point-14-040000)" "vz(point-04-000625)" "vz(point-04-040000)" "vz(point-14-040000)" "flow-time")
75520 0.2861381 1.094264 0.8704079 0.1962804 1.08471 1.036749 -0.0626675 0.3551718 -0.3520951 9440
75521 0.2844894 1.083886 0.8834494 0.1896766 1.08291 1.029907 -0.06414735 0.3644159 -0.3513469 9440.125
75522 0.2827958 1.072382 0.8973657 0.1829866 1.079219 1.025414 -0.06541977 0.3708588 -0.3489596 9440.25
75523 0.2810487 1.060876 0.9120744 0.1762286 1.073951 1.023446 -0.06658853 0.3742973 -0.3445448 9440.375
75524 0.2792459 1.050741 0.9272672 0.1694246 1.067812 1.023941 -0.06768781 0.3752368 -0.3382077 9440.5
75525 0.277387 1.04386 0.9428877 0.1625797 1.061742 1.027271 -0.06872377 0.374338 -0.3301226 9440.625
75526 0.2754425 1.039987 0.9593809 0.1556978 1.055444 1.032912 -0.06969965 0.3726852 -0.3211216 9440.75
75527 0.2733834 1.038101 0.9769429 0.148785 1.048608 1.041405 -0.07061458 0.3706123 -0.3114741 9440.875
75528 0.2712054 1.037605 0.9958553 0.1418504 1.041315 1.052378 -0.07146724 0.3682343 -0.3011448 9441
75529 0.2689178 1.038173 1.015345 0.1349065 1.033814 1.065715 -0.0722736 0.3658424 -0.2908962 9441.125
75530 0.2665315 1.039536 1.036398 0.1279651 1.026313 1.080443 -0.07306512 0.3632168 -0.2818034 9441.25
75531 0.2640557 1.041112 1.057072 0.1210481 1.018836 1.097145 -0.07385679 0.36001 -0.2751199 9441.375
75532 0.2614989 1.043724 1.076662 0.1141731 1.011352 1.115455 -0.07465173 0.3562517 -0.2720674 9441.5
75533 0.2588714 1.047501 1.097575 0.1073519 1.003673 1.133482 -0.07541255 0.3523018 -0.273138 9441.625
75534 0.2561861 1.052304 1.117435 0.1005817 0.995598 1.147114 -0.07612019 0.3483775 -0.2788315 9441.75
75535 0.253455 1.057914 1.133888 0.0938621 0.9871461 1.156766 -0.07676173 0.3447647 -0.2893935 9441.875
75536 0.2506824 1.064074 1.145342 0.08717699 0.9782201 1.163853 -0.07731652 0.3416889 -0.304688 9442
75537 0.2478668 1.070711 1.151708 0.08052248 0.9686632 1.167464 -0.07778634 0.3392102 -0.3245076 9442.125
75538 0.2450061 1.077791 1.153079 0.07390743 0.9585055 1.166633 -0.0781898 0.3372675 -0.3489392 9442.25
75539 0.2420969 1.085139 1.149166 0.06736495 0.9475412 1.162461 -0.07854263 0.3358962 -0.3748514 9442.375
75540 0.2391287 1.092474 1.138921 0.06092421 0.9358651 1.154826 -0.07884443 0.3352095 -0.4003842 9442.5
75541 0.2360975 1.099644 1.122501 0.05460219 0.9235265 1.143796 -0.07909194 0.3351077 -0.4245199 9442.625
75542 0.2330023 1.106531 1.102668 0.04841401 0.9105292 1.128787 -0.07928295 0.3356057 -0.4465078 9442.75
75543 0.2298432 1.112991 1.081877 0.04237649 0.896921 1.110142 -0.07941456 0.3366643 -0.4660698 9442.875
75544 0.2266226 1.118951 1.061162 0.03651841 0.882681 1.086642 -0.07948539 0.3382501 -0.4810055 9443
75545 0.2233426 1.124321 1.041057 0.03084757 0.8679052 1.059421 -0.07949512 0.3402868 -0.4875465 9443.125
75546 0.2200061 1.129069 1.022626 0.02535911 0.8526889 1.030035 -0.07944417 0.342831 -0.4881717 9443.25
75547 0.2166163 1.133296 1.006464 0.02006362 0.8370873 0.9976239 -0.0792871 0.3459407 -0.4836246 9443.375
75548 0.2131643 1.137264 0.9923759 0.01498631 0.8211499 0.9634084 -0.07899921 0.3493605 -0.4735877 9443.5
75549 0.209651 1.141147 0.9802034 0.01009377 0.8048262 0.9254938 -0.07857935 0.3530018 -0.4584502 9443.625
75550 0.2060882 1.144887 0.9701657 0.00533484 0.7880828 0.8864348 -0.07803565 0.3568963 -0.4377945 9443.75
75551 0.2024832 1.147769 0.9617656 0.0006900685 0.7711468 0.8514136 -0.07738184 0.3608486 -0.4112076 9443.875
75552 0.1988538 1.149626 0.9542564 -0.003850178 0.754297 0.8224998 -0.07673166 0.3647195 -0.3789941 9444
75553 0.1952087 1.150469 0.9479447 -0.008293481 0.7380325 0.798375 -0.07613708 0.3684728 -0.3415675 9444.125
75554 0.1915422 1.150391 0.9429235 -0.0126022 0.722649 0.7788503 -0.0755871 0.3718901 -0.2994316 9444.25
75555 0.1878391 1.149512 0.9382766 -0.01670645 0.7081606 0.7666388 -0.07504772 0.3746652 -0.25354 9444.375
75556 0.1840964 1.147975 0.934086 -0.0206029 0.6949473 0.764459 -0.07448188 0.3764826 -0.204735 9444.5
75557 0.1803151 1.145778 0.93014 -0.02430355 0.6828842 0.7658466 -0.07388151 0.3774299 -0.1521235 9444.625
75558 0.1764984 1.143006 0.9271412 -0.02782242 0.6718403 0.7715847 -0.07324804 0.3771509 -0.09572056 9444.75
75559 0.1726495 1.139652 0.9251707 -0.03117616 0.661902 0.781657 -0.07258627 0.3761314 -0.03713587 9444.875
75560 0.1687723 1.135499 0.9244682 -0.03436656 0.6532566 0.7973585 -0.07190208 0.3742663 0.01813653 9445
75561 0.164866 1.131059 0.9265352 -0.03739566 0.6460079 0.8179219 -0.07119953 0.3715375 0.06712636 9445.125
75562 0.1609341 1.126594 0.9310794 -0.04028056 0.6402327 0.8422091 -0.07048079 0.3679321 0.1045353 9445.25
75563 0.1569786 1.122502 0.9377207 -0.04303877 0.6360219 0.8701755 -0.06974823 0.3633299 0.1250931 9445.375
75564 0.1530001 1.118912 0.9457588 -0.04568733 0.6333678 0.9012949 -0.06900112 0.3576955 0.1352085 9445.5
75565 0.1489975 1.115706 0.9525966 -0.04823729 0.6324394 0.9351555 -0.06822815 0.351133 0.1389236 9445.625
75566 0.1449742 1.112629 0.9579727 -0.05070458 0.6330541 0.9710507 -0.06742105 0.3437232 0.1379591 9445.75
75567 0.140931 1.109582 0.9630905 -0.05310025 0.6349934 1.008388 -0.06657736 0.3356808 0.1335022 9445.875
75568 0.1368707 1.106407 0.9686778 -0.05543257 0.6382107 1.045861 -0.06569741 0.3270523 0.126544 9446
75569 0.1327987 1.102972 0.9753391 -0.05770697 0.6425968 1.082776 -0.06478468 0.3177627 0.1171182 9446.125
75570 0.1287203 1.099192 0.9837696 -0.05992981 0.6480995 1.119712 -0.0638449 0.3078124 0.1039639 9446.25
75571 0.1246385 1.094932 0.9942784 -0.06210531 0.6551804 1.156539 -0.06288525 0.2973432 0.08660132 9446.375
75572 0.1205545 1.090104 1.007311 -0.06424108 0.663744 1.191472 -0.06190978 0.286465 0.0652063 9446.5
75573 0.1164675 1.084695 1.023594 -0.06633934 0.6734928 1.223606 -0.06092217 0.2752331 0.03966738 9446.625
75574 0.1123861 1.078678 1.044 -0.06839669 0.6840913 1.255498 -0.05992807 0.2636392 0.01044808 9446.75
75575 0.1083152 1.071988 1.067867 -0.07040028 0.6953043 1.281432 -0.05893382 0.2518068 -0.02267305 9446.875
75576 0.1042556 1.064539 1.095269 -0.07242157 0.706739 1.300998 -0.05793852 0.239833 -0.05897463 9447
75577 0.1002073 1.056302 1.127383 -0.07451774 0.7182042 1.316081 -0.05694369 0.2279086 -0.09740911 9447.125
75578 0.09616958 1.047254 1.164927 -0.0766962 0.7296523 1.327433 -0.05595174 0.2163183 -0.1384079 9447.25
75579 0.09214181 1.037404 1.205371 -0.07893147 0.7411168 1.334502 -0.05496502 0.2051629 -0.1832964 9447.375
75580 0.08812118 1.026803 1.247391 -0.08117547 0.7524962 1.337508 -0.0539851 0.1945349 -0.2288177 9447.5
75581 0.08410642 1.015395 1.288061 -0.08339862 0.7636594 1.337478 -0.05301189 0.1845759 -0.2716459 9447.625
75582 0.08009168 1.00306 1.319515 -0.08558442 0.7745542 1.333753 -0.05204242 0.1753538 -0.3097569 9447.75
75583 0.07607606 0.9897406 1.33719 -0.08772507 0.785217 1.327157 -0.05107715 0.1669219 -0.3423074 9447.875
75584 0.07205869 0.9752842 1.346915 -0.08982047 0.7959099 1.318754 -0.05011584 0.1592135 -0.3703427 9448
75585 0.06804341 0.95976 1.352232 -0.09187071 0.8066927 1.309909 -0.04915834 0.1521763 -0.3908491 9448.125
75586 0.06403963 0.9432868 1.355145 -0.09388357 0.8174686 1.301744 -0.04820448 0.1459045 -0.4040012 9448.25
75587 0.06005715 0.9260745 1.357173 -0.09586109 0.828198 1.294713 -0.04725374 0.1403696 -0.4118868 9448.375
75588 0.05610229 0.9083216 1.358536 -0.0978015 0.8389255 1.289462 -0.0462998 0.1355097 -0.416936 9448.5
75589 0.05218263 0.8901332 1.359338 -0.0996993 0.8498042 1.285566 -0.04533517 0.1313137 -0.4198953 9448.625
75590 0.04830095 0.8706146 1.359764 -0.1015369 0.8608947 1.282339 -0.04435382 0.1271411 -0.4209401 9448.75
75591 0.04446062 0.8492548 1.359261 -0.1033003 0.8721696 1.279057 -0.04335213 0.1234403 -0.420061 9448.875
75592 0.04066081 0.8268059 1.357192 -0.1049834 0.8837551 1.273874 -0.04232973 0.1207419 -0.4169872 9449
75593 0.03690112 0.804552 1.35356 -0.1066071 0.8956963 1.267082 -0.04128904 0.1188701 -0.4121009 9449.125
75594 0.03317902 0.783647 1.348265 -0.1081849 0.9079211 1.259825 -0.04023197 0.1172581 -0.4059906 9449.25
75595 0.02949314 0.7646535 1.341475 -0.1097197 0.9202542 1.252366 -0.03915942 0.1157582 -0.3992801 9449.375
75596 0.02584315 0.7478237 1.333471 -0.1112145 0.9327017 1.244746 -0.03807131 0.1141025 -0.3922943 9449.5
75597 0.02222966 0.7332367 1.324324 -0.1126679 0.94529 1.236865 -0.03696745 0.1122665 -0.3851908 9449.625
75598 0.01865461 0.7209804 1.314034 -0.1140807 0.9578621 1.22846 -0.03584825 0.1103505 -0.3780215 9449.75
75599 0.01512276 0.7110125 1.302141 -0.1154507 0.9702855 1.219219 -0.0347135 0.1083248 -0.3708387 9449.875
75600 0.01163484 0.705511 1.288302 -0.1167773 0.9815491 1.208997 -0.03356377 0.1064779 -0.3636907 9450
75601 0.008191873 0.7042764 1.272283 -0.1180617 0.9917484 1.198061 -0.03239977 0.1051469 -0.3564883 9450.125
75602 0.004793506 0.7065108 1.253817 -0.1193019 1.001248 1.187305 -0.03122247 0.1064999 -0.348996 9450.25
75603 0.001441858 0.710062 1.232557 -0.1204957 1.009626 1.176963 -0.03003278 0.1107508 -0.3408438 9450.375
75604 -0.001861625 0.7147899 1.208587 -0.121642 1.016604 1.167086 -0.02882922 0.1172845 -0.3319479 9450.5
75605 -0.005112983 0.7217919 1.182108 -0.1227402 1.022685 1.157418 -0.02761203 0.1253093 -0.3220778 9450.625
75606 -0.008311641 0.7317744 1.15363 -0.1237891 1.027986 1.148316 -0.02638234 0.134265 -0.3112367 9450.75
75607 -0.01145403 0.7440072 1.123405 -0.1247885 1.032796 1.139335 -0.02514032 0.1437235 -0.2990179 9450.875
75608 -0.01454022 0.7579658 1.091622 -0.1257392 1.036695 1.130333 -0.02388724 0.153333 -0.2849586 9451
75609 -0.01756875 0.773497 1.058531 -0.126638 1.03908 1.121562 -0.02262392 0.1626174 -0.268883 9451.125
75610 -0.02053266 0.7907363 1.024369 -0.1274823 1.039699 1.113108 -0.02134918 0.1715269 -0.2507502 9451.25
75611 -0.02342681 0.8098013 0.9892628 -0.1282675 1.038572 1.105018 -0.02006381 0.18005 -0.2305942 9451.375
75612 -0.02625039 0.8308932 0.9534528 -0.1289923 1.035736 1.097462 -0.01876878 0.1883823 -0.2084522 9451.5
75613 -0.02899742 0.8540869 0.9171994 -0.1296535 1.031294 1.09062 -0.01746462 0.1968284 -0.1844104 9451.625
75614 -0.03166739 0.8792346 0.8807573 -0.1302485 1.025346 1.084326 -0.0161536 0.2054204 -0.158559 9451.75
75615 -0.03425793 0.9061977 0.8442751 -0.1307772 1.018087 1.078395 -0.01483804 0.2140031 -0.131008 9451.875
75616 -0.03676674 0.9348189 0.808009 -0.13124 1.009417 1.07252 -0.01352183 0.2226213 -0.10198 9452
75617 -0.03920088 0.9649453 0.7722439 -0.1316327 0.999355 1.066687 -0.01220247 0.231154 -0.07176772 9452.125
75618 -0.04155756 0.9964565 0.7369804 -0.1319554 0.9884232 1.06081 -0.01087817 0.2394132 -0.04076821 9452.25
75619 -0.04383738 1.029141 0.7019615 -0.1322044 0.9772774 1.055004 -0.009548932 0.2474172 -0.009372168 9452.375
75620 -0.04603757 1.06295 0.665791 -0.1323802 0.9660965 1.04936 -0.008215063 0.2552914 0.02206634 9452.5
75621 -0.04815592 1.097596 0.630142 -0.1324796 0.9550251 1.043877 -0.006875875 0.2631551 0.05337124 9452.625
75622 -0.05019037 1.132543 0.5974076 -0.1325032 0.9443622 1.038599 -0.00553348 0.2708392 0.0864358 9452.75
75623 -0.05213827 1.167257 0.5680509 -0.1324591 0.93386 1.033522 -0.004188025 0.2779911 0.1220261 9452.875
75624 -0.05399735 1.201803 0.542281 -0.1323562 0.9233474 1.029059 -0.002838123 0.2845299 0.1585925 9453
75625 -0.05576834 1.235943 0.5198246 -0.1321941 0.9131943 1.025514 -0.001482439 0.2904471 0.1947685 9453.125
75626 -0.05744863 1.2691 0.5007691 -0.1319707 0.9037532 1.022152 -0.0001215398 0.2959709 0.2291752 9453.25
75627 -0.05903015 1.302004 0.4848952 -0.1316842 0.8954433 1.018735 0.00123557 0.3013665 0.2608598 9453.375
75628 -0.0605081 1.333596 0.4724018 -0.1313349 0.8888032 1.015083 0.002587316 0.3063024 0.2897414 9453.5
75629 -0.06187975 1.361759 0.4632609 -0.1309212 0.8839249 1.011405 0.003933875 0.3111399 0.315893 9453.625
75630 -0.06314082 1.385608 0.4597021 -0.1304399 0.8806657 1.007616 0.005279995 0.316667 0.339361 9453.75
75631 -0.06428626 1.402544 0.4615051 -0.1298912 0.8789205 1.003463 0.006627263 0.3231344 0.3603467 9453.875
75632 -0.06531606 1.414497 0.4659897 -0.1292781 0.8786588 0.9988602 0.007975374 0.3303941 0.3793123 9454
75633 -0.06623046 1.421309 0.4715504 -0.1286025 0.8798776 0.9939799 0.009322453 0.3382072 0.3966171 9454.125
75634 -0.06700258 1.422914 0.4776698 -0.1278664 0.882166 0.9889469 0.01066806 0.3467777 0.41248 9454.25
75635 -0.06760932 1.42029 0.4842049 -0.1270728 0.8853232 0.9838191 0.01200964 0.3557736 0.4271941 9454.375
75636 -0.0680384 1.413926 0.4917237 -0.1262313 0.8891011 0.9785592 0.01333829 0.3648706 0.4407504 9454.5
75637 -0.06829304 1.40486 0.5005068 -0.1253479 0.8931915 0.9731115 0.0146468 0.3737603 0.4531293 9454.625
75638 -0.06837885 1.393772 0.510969 -0.1244285 0.897252 0.9671033 0.01592967 0.382975 0.46385 9454.75
75639 -0.06830755 1.381335 0.5228057 -0.1234687 0.9008725 0.9605613 0.01719058 0.3915934 0.4721867 9454.875
75640 -0.06811237 1.367942 0.5363052 -0.1224578 0.9041847 0.953835 0.01844173 0.3982398 0.4775059 9455
75641 -0.06782518 1.353584 0.5508983 -0.1214 0.906833 0.9470873 0.01968864 0.4020959 0.4801857 9455.125
75642 -0.06745234 1.338879 0.5656884 -0.1202874 0.9077014 0.9401289 0.02093728 0.403582 0.4809539 9455.25
75643 -0.06699267 1.324957 0.5802369 -0.1191163 0.9064116 0.9327792 0.02219135 0.403076 0.4804078 9455.375
75644 -0.06643242 1.312373 0.5942593 -0.1178873 0.902917 0.9248285 0.02344909 0.4008799 0.4788797 9455.5
75645 -0.06575499 1.301405 0.6075521 -0.1166075 0.8958772 0.9159783 0.02470678 0.3969503 0.4764545 9455.625
75646 -0.06495573 1.29256 0.6200879 -0.1152822 0.886413 0.9061871 0.02596155 0.3911466 0.4731432 9455.75
75647 -0.06402564 1.285539 0.6319742 -0.1139133 0.8749056 0.8954994 0.02721227 0.3831401 0.469131 9455.875
75648 -0.0629582 1.280611 0.6427696 -0.1124995 0.8610686 0.8839642 0.02845712 0.3728738 0.4644932 9456
75649 -0.06175027 1.278085 0.6523597 -0.1110433 0.8447019 0.8716583 0.02969688 0.3604166 0.4591856 9456.125
75650 -0.06040492 1.277556 0.6609293 -0.1095427 0.8259641 0.858616 0.03093067 0.3455845 0.4532079 9456.25
75651 -0.05892099 1.278553 0.668683 -0.1079964 0.8049906 0.8448656 0.03215866 0.3284446 0.4465917 9456.375
75652 -0.05729569 1.281032 0.675643 -0.106405 0.7821322 0.8303823 0.03338077 0.3090205 0.4392838 9456.5
75653 -0.05553022 1.284947 0.6819077 -0.1047759 0.7577791 0.8152276 0.03459712 0.2874514 0.4313194 9456.625
75654 -0.05362475 1.290042 0.6875078 -0.1031458 0.732716 0.7993624 0.03580927 0.2642421 0.4225893 9456.75
75655 -0.05157857 1.296072 0.6924723 -0.1015255 0.706181 0.7827817 0.0370169 0.2399107 0.412945 9456.875
75656 -0.04938794 1.303015 0.6968403 -0.09991024 0.6802935 0.7654471 0.03822123 0.2148371 0.4024853 9457
75657 -0.04704939 1.311199 0.7007691 -0.09828611 0.6561491 0.7474408 0.03942366 0.1896148 0.391543 9457.125
75658 -0.04456015 1.320982 0.7043657 -0.09665563 0.6343762 0.728857 0.04063006 0.1610683 0.3802249 9457.25
75659 -0.04192606 1.332695 0.7077293 -0.09503588 0.6143195 0.709785 0.04184708 0.1311912 0.3685086 9457.375
75660 -0.03913721 1.346147 0.7110197 -0.09341952 0.5962443 0.6902699 0.0430756 0.1041886 0.3564636 9457.5
75661 -0.03618974 1.360813 0.7142898 -0.09179121 0.5827495 0.6702915 0.0443164 0.08133547 0.3441642 9457.625
75662 -0.03308755 1.377318 0.7175661 -0.0901431 0.5731565 0.649887 0.04557018 0.06296663 0.3316457 9457.75
75663 -0.02983372 1.395576 0.7208437 -0.08846951 0.5666811 0.628854 0.04683634 0.04936486 0.3188095 9457.875
75664 -0.02642816 1.415055 0.7240772 -0.0867491 0.5632524 0.6070125 0.04810962 0.04113213 0.3055574 9458
75665 -0.02287199 1.435943 0.7272704 -0.08497514 0.5632885 0.5844574 0.0493876 0.04269068 0.2918994 9458.125
75666 -0.01916479 1.458029 0.730445 -0.08314262 0.5668921 0.5612231 0.05066169 0.0493895 0.2778716 9458.25
75667 -0.01530432 1.481499 0.7335568 -0.08125517 0.5742335 0.5375657 0.05192875 0.05912627 0.2635311 9458.375
75668 -0.01129646 1.506269 0.7365223 -0.0793173 0.5850644 0.5138376 0.05318682 0.07072155 0.2488847 9458.5
75669 -0.007142231 1.532404 0.739486 -0.07733413 0.599552 0.4904695 0.05443458 0.08409238 0.2340442 9458.625
75670 -0.002841394 1.560153 0.7425115 -0.07530757 0.6182413 0.4679639 0.05567248 0.09999307 0.2191802 9458.75
75671 0.001606277 1.589214 0.7455381 -0.07323948 0.6411316 0.4466987 0.05689787 0.1185554 0.2044048 9458.875
75672 0.006212163 1.61903 0.7485221 -0.07113463 0.6681672 0.4270228 0.05810928 0.139331 0.1897836 9459
75673 0.01097941 1.649051 0.7513362 -0.06899581 0.6997479 0.4090569 0.0592932 0.1632781 0.1753679 9459.125
75674 0.01591378 1.678796 0.7539053 -0.06682744 0.7352262 0.3927577 0.06044058 0.1899489 0.1612142 9459.25
75675 0.02101619 1.708131 0.7562191 -0.06464053 0.7738972 0.3790332 0.06154399 0.2167117 0.1473766 9459.375
75676 0.02628907 1.736899 0.7582695 -0.06244142 0.815389 0.368723 0.06259453 0.2400797 0.1338424 9459.5
75677 0.03173745 1.7647 0.7598594 -0.06023462 0.8597139 0.3613563 0.06358642 0.2587162 0.1204779 9459.625
75678 0.03736125 1.791684 0.7609924 -0.05802337 0.9064385 0.3561778 0.06451571 0.272577 0.1073634 9459.75
75679 0.04316111 1.816646 0.7615522 -0.05581092 0.9549593 0.3525316 0.06538148 0.2821054 0.09457255 9459.875
75680 0.04914402 1.838806 0.7615536 -0.05360338 1.004746 0.3498698 0.06618229 0.2849627 0.08202825 9460
75681 0.05532084 1.857738 0.7611384 -0.05140304 1.054763 0.3478788 0.06691968 0.2802213 0.06968856 9460.125
75682 0.0616922 1.873256 0.7603397 -0.04921244 1.104661 0.3465119 0.06759573 0.2714303 0.05752929 9460.25
75683 0.06824021 1.885291 0.7591823 -0.04702866 1.153669 0.3457929 0.06821589 0.2599277 0.04558253 9460.375
75684 0.07495636 1.895193 0.7577194 -0.04485408 1.201259 0.3457733 0.068786 0.2458584 0.03386007 9460.5
75685 0.08182852 1.90256 0.7560028 -0.04269139 1.247114 0.3461128 0.06930998 0.2280256 0.02233469 9460.625
75686 0.08885644 1.908317 0.7541426 -0.04053999 1.290389 0.3468414 0.06979858 0.2065996 0.0106641 9460.75
75687 0.0960173 1.913646 0.7521575 -0.03835547 1.330683 0.3482875 0.07026862 0.1821039 -0.001365042 9460.875
75688 0.1033094 1.919262 0.7499874 -0.0361263 1.367365 0.3507352 0.07073136 0.1554574 -0.01365042 9461
75689 0.1107344 1.925022 0.7477109 -0.03386352 1.399703 0.3540869 0.0711977 0.1279224 -0.02565425 9461.125
75690 0.1183022 1.931617 0.7455004 -0.03159159 1.426825 0.3581125 0.07167955 0.1007812 -0.03707524 9461.25
75691 0.1260189 1.939112 0.7433071 -0.02933352 1.44892 0.3628478 0.07218596 0.07469022 -0.04786458 9461.375
75692 0.1338906 1.947322 0.7406664 -0.02710117 1.466381 0.3682555 0.0727189 0.05000167 -0.05804713 9461.5
75693 0.1419156 1.955713 0.737184 -0.02490364 1.479337 0.3744444 0.07328674 0.02728605 -0.06761983 9461.625
75694 0.1501006 1.963869 0.7329071 -0.02274042 1.488464 0.3814077 0.07389253 0.00759765 -0.07652111 9461.75
75695 0.1584644 1.97162 0.7280821 -0.02062868 1.494442 0.3890841 0.07454521 -0.01028092 -0.08469131 9461.875
75696 0.1670074 1.978951 0.7230256 -0.01856314 1.498163 0.3973974 0.07525213 -0.02675043 -0.09203595 9462
75697 0.1757108 1.985918 0.7179736 -0.01655003 1.503048 0.4062726 0.07601672 -0.04171425 -0.09865647 9462.125
75698 0.1845584 1.99264 0.7134438 -0.01457595 1.506214 0.4156463 0.0768371 -0.05507418 -0.1045993 9462.25
75699 0.1935769 1.99872 0.7096209 -0.0126388 1.50683 0.4254443 0.07771409 -0.06676084 -0.1098554 9462.375
75700 0.2027911 2.00419 0.7058542 -0.01073469 1.506898 0.4355564 0.07865155 -0.0765965 -0.1144232 9462.5
75701 0.2121867 2.009496 0.7020906 -0.008856552 1.507286 0.4458723 0.07966734 -0.08457126 -0.1183241 9462.625
75702 0.2217964 2.014947 0.6983356 -0.00700017 1.508871 0.4563189 0.08078426 -0.09117883 -0.1215107 9462.75
75703 0.2316232 2.019458 0.6946186 -0.005180825 1.511652 0.4668494 0.08202086 -0.09699854 -0.1239256 9462.875
75704 0.2416524 2.022157 0.6910906 -0.003430829 1.515762 0.4774911 0.08339548 -0.1021015 -0.1256909 9463
75705 0.2518623 2.022983 0.6877924 -0.00176721 1.52102 0.4882075 0.08492449 -0.1065344 -0.1268063 9463.125
75706 0.2622137 2.02223 0.6846541 -0.0001815619 1.527306 0.4988521 0.08660027 -0.1103748 -0.127249 9463.25
75707 0.2726595 2.020298 0.6816899 0.001305942 1.534566 0.5093477 0.08840511 -0.1135566 -0.1270051 9463.375
75708 0.2831607 2.017638 0.6789154 0.002675632 1.542944 0.5197095 0.09032509 -0.1158793 -0.126052 9463.5
75709 0.2936715 2.014367 0.6763453 0.003918787 1.552443 0.5299575 0.09238233 -0.1170271 -0.1244352 9463.625
75710 0.3041643 2.010118 0.6739949 0.005001303 1.562583 0.5400772 0.09460433 -0.1163616 -0.1222034 9463.75
75711 0.3146286 2.003745 0.6719423 0.005879816 1.572978 0.550207 0.09700923 -0.1132835 -0.1193987 9463.875
75712 0.3250593 1.995396 0.6702811 0.0065347 1.583562 0.5603625 0.09960499 -0.1072825 -0.1160611 9464
75713 0.3354417 1.986162 0.6691198 0.006974098 1.594451 0.5705571 0.102387 -0.09790219 -0.1124184 9464.125
75714 0.3458517 1.976598 0.6684974 0.007210083 1.605693 0.5807597 0.1053367 -0.08461104 -0.1087078 9464.25
75715 0.3564211 1.966828 0.668405 0.007244971 1.617238 0.5909339 0.1084328 -0.06729534 -0.1050307 9464.375
75716 0.3671654 1.957008 0.6688979 0.007075985 1.629064 0.6010402 0.1116615 -0.04481511 -0.1013946 9464.5
75717 0.3780566 1.946951 0.6700373 0.006665733 1.640986 0.6111094 0.1150107 -0.01734577 -0.09781092 9464.625
75718 0.3890446 1.936842 0.6718267 0.005959575 1.652935 0.6212018 0.1184654 0.01509111 -0.09427988 9464.75
75719 0.4000127 1.926714 0.6742693 0.004923205 1.664854 0.6312976 0.1220109 0.05247543 -0.09088371 9464.875
75720 0.4107831 1.916347 0.6773344 0.003547756 1.676496 0.6413011 0.1256316 0.09470966 -0.08773812 9465
